comment,label,label_id
طعمش خیلی خوب بود و غذا هم گرم بود. اما پیتزا کمبو شعبه پاسداران خیلی خوشمزه تره,HAPPY,0.0
بسیار بد بود واقعا فکر نمی‌کردم اینطوری باشه. خامه بسیار سفت اسفنج بسیار سفت فکر کنم خیلی وقت مونده بوده,SAD,1.0
بلال و فیسالیس خوب بود ولی آلو که بدستم رسید ردیف اول که چیده شده بود کیفیت خوبی داشت ولی ردیف دوم‌ کاملا له شده یود.,HAPPY,0.0
برنج خوش پخت بود ولی قرمه سبزی نشان از عدم گوشت تازه میداد، شبیه گوشت‌های یخ زده است بیشتر، بافت سفت گوشت، در کل دوباره سفارش نخواهم داد,HAPPY,0.0
Alieee inja hamechi dare ba takhfif kheyli razi bodam,HAPPY,0.0
پیش سفارش داده بودم که سر وقت رسید، برخورد پیک خوب بود، ساندویچ فیله مرغ خوشمزه بود،,HAPPY,0.0
شیرینی پارمیدا همیشه خوبه اما پلمبیر، آن چنان که باید و شاید نبود این بار ۴۵ دقیقه طول کشید تا برسه در حالی که فاصله مون دو کوچه است.,HAPPY,0.0
همه از کیفیت تعریف کرده بودند و سفارشات من چرا اینقدر بی کیفیت بودند؟!,SAD,1.0
پرتقال‌ها واقعا بد بودن و بی کیفیت,SAD,1.0
تو پکیج سالاد کلم بود که نفرستاده بودن:,SAD,1.0
کاملا تازه و خوشمزه و سریع هم اومد، فقط ای کاش ی گزینه انتخاب مدل از بین مثلا دانمارکی هم توی گزینه‌ها بذارید ک مدل دانمارکیشم خودمون بتونیم انتخاب کنیم. در کل سپاسگذارم,HAPPY,0.0
نان خامه‌ای بسیااااار کهنه بود …اصلا انتظار نداشتم,SAD,1.0
مثل همیشه بسیار راضی هستم,HAPPY,0.0
خدا وکیلی این اسمش پیتزا بود؟ مرغ مونده سالاد کلم ترش، متاسفم,SAD,1.0
تاریخ مصرف شیر فقط یک روز مونده و نون جو دو روز,SAD,1.0
غذا خیلی چرب بود و وسط خمیرش خام بود,SAD,1.0
دقیقا ۸ بار رفتم تا دم در خونه ولی از اینها خبری نبود زنگ میزدم نه مدیریت سوپر جواب میداد به پیکم زنگ زدم اولش گفت دست من نیست و اشتباه شده بعد از نیم ساعت زنگ زدم گفت تا بیست دقیقه دیگه میارم خلاصه کلافه کرد,SAD,1.0
غذا بعد ۱/۵ ساعت بخ زده تحویل شد پشتیبانی هم رفته که زنگ بزنه!!!,SAD,1.0
بسیار عالی پیک خوش برخورد ممنون از ریحون یدنیا,HAPPY,0.0
هر دو جعبه شیرینی و شورینی برگشته بود و تقریبا نصف جعبه له شده بود. عکسها ارسال شده است,SAD,1.0
تمامی شیرینی‌ها بسیار بیات و مونده بودن، حتی رنگ شیرینی‌ها هم تغییر کرده بودن!,SAD,1.0
حجم غذا خوب بود ولی فیله مرغ رو خیلی سوزونده بودن و سفت و سیاه شده بود. دورچین هم خوب بود.,SAD,1.0
پیتزاهای آمریکایی خوب و خوشمزه بود سیب زمینی غذای کودک بیات بود,HAPPY,0.0
ران مرغ سوخاری کاملا سیاه بود,SAD,1.0
خیلی خوب بود و از یک کیلو هم بیشتر گذاشته بودند,HAPPY,0.0
در حمل شیرینی اصلا دقت نشده بود. ‌ مخصوصا شیرینی‌تر له شده دستمون رسید. ولی کیفیت شیرینیش خوبه,SAD,1.0
فوق العاددده عاللللی داغ تمیز و تاززززه سروقت هم رسید دمتونگرمممم مشتری ثابتتون شدم,HAPPY,0.0
آلبالو پلو افتضاح بود,SAD,1.0
به موقع و جنس خوب,HAPPY,0.0
شروع خوبی هست. ولی هنوز جای کار بسیار دارد. ولی برای من کاربردی هست. امید است تنوع و دقت کار بیشتر شود,HAPPY,0.0
کیفیت غذا معمولی ولی قیمت غذای با کیفیت,SAD,1.0
فیله مرغ کاملا سوخته و‌قابل خوردن نبود قبلا کیفیت خیلی بهتر بود و‌انتظار می‌رفت وقتی مرغ سوخته و مشهود می‌باشد آن را به مشتری ارائه ندهند ولی هات داگ خوب بود,SAD,1.0
در کل اینکه خوب بود,HAPPY,0.0
کارزانا طمع جدید، جالب و خوبی داشت. سفارش هم داغ و به موقع رسید. در کل عالی,HAPPY,0.0
یخ کرده بود. ضمن اینکه چارتا خیارشور فله و دو پر گوجه‌ای کی اسمش شده مخلفات؟,SAD,1.0
مقدار سیب زمینی نسبت به قبل خیلی کم شده برگر سرد و سوخته بود درکل نسبت به قبل کیفیت خیلی پایین بود,SAD,1.0
غذا در بسته بندی کاملا به هم ریخته بود و اصلا وضعیت مناسبی نداشت. اما کیفیتش خوب بود.,SAD,1.0
بسیار عالی. با کیفیت. گرم و تازه.,HAPPY,0.0
مدت زمان رسیدن سفارش ۳۷ دقیقه بود که شد ۲ ساعت خرده‌ای ۶ بار هم با پشتیبانی تماس گرفتم که متاسفانه کاری جز اعلام تاخیر نبود به معنای واقعی افتضاح بعد از ۲ ساعت غذا واقعا سرد با جعبه خیس پیتزا به دستم رسید واقعا متاسفم که سفارش دادم.,SAD,1.0
سر وقت رسید و همه چیز هم کامل بود ممنون,HAPPY,0.0
سریع و دقیقا چیز هایی که میخواستم بدون اشکال به دستم رسید,HAPPY,0.0
واقعا نانوایی خوبی هستید موفق باشید,HAPPY,0.0
داغ و‌تازه بود، به نظرم سس سیر و‌چیلی بزارید عالی میشه,HAPPY,0.0
من راضی بودم برای اولین بار خیلی سریع به دستم رسید غذام گرم بود,HAPPY,0.0
غذا خیلی سریع به دستم رسید و گرم بود. اما نسبت به بقیه پیتزاهاش کم حجم بود با اینکه گرونتر بود.,SAD,1.0
خیلی بده که انقدر افت کرده کیفیت غذاهاتون، پیتزا سبزیجاتتون فقط پیاز شده و ذرت و پنیر، خوشمزه نبود همیشه سفارش میدادم و لذت میبردم اما فکر نکنم دیگه سفارش بدم,SAD,1.0
همه چی عالی و خوشمزه و ممنون از پیک سریع این فست فود تا امروز که کیفیتش تغییری نکرده امیدوارم آینده هم بمونه,HAPPY,0.0
همه چیز خیلی عالی بود,HAPPY,0.0
غذا با بیش از ۲ ساعت تاخیر اومد که واقعا نوبر بود. بعدشم انقدر بد بسته بندی شده بود که قشنگ معلوم بود فقط میخوان یه چیزی دست مشتری بدن بره … پنیر پیتزای روی ساندویچ به شکل ناشیانه‌ای بیرون زده بود و وقتی به دستمون رسید ساندویچ له شده بود. لطفا رسیدگی کنید …,SAD,1.0
خیلی خوشمزه و عالی بود و خیلی سریع هم بدستمون رسید، ممنون,HAPPY,0.0
لیموترش سفارش داده بودم که یادشون رفته بود برام بفرستند، کیفیت البالو هاشم فوق العاده بد، بقیه سفارشم خدایی خوب بود ولی بعید میدونم بعضیاش به یه کیلویی که نوشته بودن میرسید، کمتر بود,SAD,1.0
سریع و عالی مثل همیشه,HAPPY,0.0
خوب بود، غذاش خوشمزه بود، حجم سیب زمینی به نظرم کم بود …. سالاد کلمش نسبت به بقیه جاها متفاوت‌تر و خوشمزه‌تر بود بهتر بود سس سفید هم با غذا میفرستادن,HAPPY,0.0
مثل همیشه خوب بود فقط یکم زودتر بیارین که سرد نشه,HAPPY,0.0
لطفا مقدار نمک کمتری در غذا استفاده شود.,HAPPY,0.0
حجم غذا مناسب بود ولی طعم کباب‌ها معمولی,HAPPY,0.0
پنیر زیاد ریخته شده بود,SAD,1.0
گوشفیل اصلا تازه نبود.,SAD,1.0
به نظر میاد این شعبه‌ی باگت نسبت به بقیه کیفیت پایین‌تری داره پیتزا سرد بود و قابل مقایسه با شعبه‌های دیگه نبود، خیلی بد بود,SAD,1.0
مثل همیشه عالی بود. ممنونم‌,HAPPY,0.0
کیفیت غذا خوب بود علی الخصوص که با سالاد هم سس سالاد ارسال کرده بودند هم روغن زیتون و سرکه خرما که به نظرم این نشانه احترام به حق انتخاب مشتری هستش. زمان ارسال غذا هم خوب بود,HAPPY,0.0
غذا خوب و گرم ولی متاسفانه سوپ تعریفی نداشت,HAPPY,0.0
بیش از یک ساعت نیم تاخیر!!!!!!,SAD,1.0
من پنیر کیبی نخواستم ولی برام فرستادن لطفا پولشو حساب کنید ممنونم,HAPPY,0.0
کارکنان این سوپر مارکت واقعا مسئول و منصف هستند,HAPPY,0.0
به شدت کیفیت مرغ پایین بود خشک خشک بود تو ته چین یکم مرغ ریخته بودن اونم از گارنیش زشت خیار شور‌ها که حتی تهشو‌با یه چاقو نزده بودن کیفیت انقدر پایین غذا توهینه داقعا,SAD,1.0
خوب هست، فقط پسته ش کمه,HAPPY,0.0
بسیار خوب هم سریع هم بسته بندی مناسب مخصوصا منو کودک,HAPPY,0.0
نسبت به همیشه بسیار کیفیت پایین و بد - مرغ جفت غذاها خشک و مونده بود و سرد.,SAD,1.0
خیلی خیلی معمولیه غذاهاش,SAD,1.0
عالی بود تحویلش سریع بود ساندویچش هم چسبید,HAPPY,0.0
به جز گران بودن همه چیز عالی بود,HAPPY,0.0
عالی بود درجه ۱ خیلی خوش مزه و تازه,HAPPY,0.0
سلام گوشت همبرگر فوق العاده بی کیفیت وبی مزه بود,SAD,1.0
متاسفانه روز به روز کیفیتش میاد پایین‌تر ژامبون‌ها شدید بو میدادن,SAD,1.0
ساندویچ هات داگ کلاسیک مثل همیشه خوشمزه و‌ خوشایند نبود و ساندویچ فیکس نبود انگار با بی حوصلگی یه ساندویچ پیچیده شده بود! یکم هم نونش انگار تازه نبود. سالاد روس هم میتونم بگم خوب بود خوشمزه بود. در کل از ساندویچ خیلی راضی نبودم امیدوارم این مورد و چیزفود بررسی کنه و دیگه پیش نیاد و مثل قبل عالی باشه. با تشکر,SAD,1.0
خیلی عالی و سریع به دستم رسید سپاس فراوان,HAPPY,0.0
پیتزاش عالی بود …سالاد سزار هم همین ترکیب و خوشمزه …من که دوسشون داشتم …ممنون,HAPPY,0.0
خوشنامی نایب واقعا بی دلیل نیست,HAPPY,0.0
عالی بود فقط ده دقیقه طول کشید که به دستم برسه.,HAPPY,0.0
مرغ سوخاری کامل نپخته بود و تقریبا خام بود قابل خوردن نبود اصلا,SAD,1.0
سلام، ما خیلی وقت مشتری شما هستیم، ولی اینبار سفارشمون به حدی بد بود که دیگه هیچوقت ازتون نمیگیریم,SAD,1.0
به نظرم مقداری باید روی طعم دادن و ادویه‌های رست بیفشان کار کنند بیشتر طعم پنیر پیتزا احساس میشد تا گوشت گوشت‌ها بیش از حد پخته بودند آبدار‌تر باشد بهتر است,SAD,1.0
پیتزا خانواده با مبلغ ۵۹۰٫۰۰۰ ریال اندازه پیتزا با سایز معمولی میباشد نسبت قیمت با سایز اصلا همخوانی ندارد.,SAD,1.0
سلام بستنی آب شده بود,HAPPY,0.0
کنتاکی ش ۵تکه خیلی شور بود، نان اضافی سفارش دادم که کلا با یک نان بروچن تحویل داده شد و سالاد نسبت به ۵تکه خیلی کم بود. در کل راضی نبودم,SAD,1.0
سلام سرویس دهی فوق‌العاده ضعیف.. رفتار پیک فوق‌العاده زشت و زننده بود، تا جایی ک ما میدونیم هرکاری برای جلب رضایت مشتری انجام میدن ک مشتری تحریک بشه برای خرید ولی پیک شما جوری برخورد کرد و با لحن بی ادبانه صحبت میکرد ک انگار خرید از شما وظیفه ماست..,SAD,1.0
سیب‌زمینی تنوری عاااالی بود,HAPPY,0.0
مرغ سوخاری ۳تکه خیلی افتضاح بود در حدی که دور ریختیم انگار چند روز مونده بود …اصلا از رستورانی با این همه تشکیلات همچین غذایی انتظار نمیرفت استریپس بد نبود تازه بود ولی روغنش نمیدونم چی بود که قشنگ تو دهن می‌بست غذا سرد بود فقط بسته بندی خوب بود همین,SAD,1.0
خیلی خیلی بدمزه بود …سسش مزخرف و بدمزه بود انگاری تلخ بود …کلا نمی‌شد خورد …حیف پولی ک دادم,SAD,1.0
دوست عزیز از گشنگی هلاک شدیم. لطفا سریعتر حاظر شود. با تشکر,SAD,1.0
خیلی بد مزه و خمیر بود کالباس پپرونی هم تماما دورش تمام سوخته بود خیلی بد بود,SAD,1.0
خیلی خوش طعم بود و آب مرغ هم که گفته بودم جدا گذاشته بودن برام بسته بندی هم خیلی مناسب بود پیک فوق االعاده بود هم برخورد و هم آوردن غذا غذا هم خیلی سریع به دستم رسید کمتر از ۲۰ دقیقه و داغ و خوشمزه بود باز هم سفارش میدم حتما,HAPPY,0.0
دیر به دستم رسید,HAPPY,0.0
نان داغ و به موقع ممنون عالی بود,HAPPY,0.0
گوشه بسته بندی ساندویچ الویه باز شده بود و نان ساندویچ خشک بود!,HAPPY,0.0
ساندویچ مورد علاقه‌مه. خیلی خوب بود. ممنون از اسنپ فود و دکتر پیتزا,HAPPY,0.0
طعم غذا خوب بود حجمش هم خوب با بسته بندی مناسب در کل بازم مثل همیشه عالی بودین,HAPPY,0.0
کیفیت غذا در حد پیتزایی بود که از شب قبل مونده و روز بعد سی ثانیه در ماکرویو گرم شده، به عنوان اولین سفارش از این فست فود به هیچ وجه راضی کننده نبود و مسلما دفعه بعدی وجود نداره.,SAD,1.0
داغ و با کیفیت و خیلی زودتر از تایمی که پیش بینی شده بود رسید، خیلی ممنون,HAPPY,0.0
"کیفیت و تازگی خیلی خوبی داشت , مزه‌اش هم عالی بود",HAPPY,0.0
غذای خوشمزه‌ای نیست دیگه هرگز سفارش نمی‌دم,SAD,1.0
Mn moshtari hanishegi hastam va alian hamishe,HAPPY,0.0
ته دیگ خشکی بود بابرج نامرغوب,SAD,1.0
دقیقا ۲ ساعت طول کشید غذای سرد بدست مارسید اصلا راضی نیستم.,SAD,1.0
جوجه بسیار بد و طعم و کیفیت پایین.,SAD,1.0
واقعا تجربه خوبی بود ممنون از اسنپ فود و شما,HAPPY,0.0
خیلی خوب بود فقط مراقب هسته‌های آلبالو باشید,HAPPY,0.0
من به برگراتور فیله مرغ سوخارى سفارش داده بودم. به حد وحشتناکى فیله مرغها چرب بود و ازش روغن میچکید به طورى که تقریبأ غیر قابل خوردن بود متاسفانه,SAD,1.0
غذا کاملا سرد بود و قیمت نسبت به حجم و کیفیت بالا بود,SAD,1.0
همراه خوراک قاعدتا باید نون هم بذارن، یک چهارم نون لواش کافی نیست!,HAPPY,0.0
صبحانه‌ی بسیار خوب و معقول. ممنون و متشکر,HAPPY,0.0
میرزا قاسمی خیلی خوب ولی عدسی، عدساش یکم نپخته بود و ۲۰ ۳۰ درصد عدساش سبز کرده بود و جوونه زده بود,HAPPY,0.0
نان رو بد قرار داده بودندکه باعث شده بو له بشه,HAPPY,0.0
واقعا حیفه اون کیفیت قدیم که اینقدر خرابش کردید افتضاح بود افتضاح,SAD,1.0
واقعا معنی همبرگر یعنی چی؟! یعنی برگر نه توی نون ساندویچی با تیکه‌های سوخته همبرگر چند تا دونه گوجه افتضاح اصلا قابل خوردن نیست حیف این پولی که دادم,SAD,1.0
ژله هاش مونده بود و کمی شل بود,HAPPY,0.0
متاسفانه کباب و برنج وقتی رسید کاملا سرد بود روغنش ماسیده بود با توجه به اینکه منزل ما خیلی از رستوران دور نیست و تو فصل گرما هستیم با یکم دقت رستوران این مشکل پیش نمی‌آمد و غذایی که میتونست خوب باشه قابل خوردن نبود,SAD,1.0
خوب بود فقط یکم با تاخیر به دستمون رسید,HAPPY,0.0
به شدت بی مزه و بی نمک … متاسفنه تجربه خوبی نبود.,SAD,1.0
هزینه‌های جانبی بالا مانند مالیات و کرایه زیاد,SAD,1.0
غذا به شدت بد، سوخته و سرد رسید به من بعد از ۹۵ دقیقه از زمان سفارش. اولین و آخرین باری بود که از اینجا غذا میگرفتم. به خاطر امتیازش اعتماد کردم. امتیاز ۴٫۷ گرفته بود. قبلا شنیده بودم به امتیاز‌ها اعتماد نکنم. اگر واقعا امتیاز مردم باشه تعجب میکنم که چطور چنین امتیازی دادن مردم.,SAD,1.0
من چندین بار خرید کردم از باگت همیشه راضی بودم. ولی اینبار یه مشکل خیلی عجیب و بد داشت تمام مواد پیتزا ریخته بود یک طرف نون. جوری که نصف نون پیتزا خالیه خالیی بود یعنی جوری که حتی یه تکه مرغ یا مواد دیگه روی ۲ تا از قطعات نون نبود. از اون طرف مقداری از مواد به جعبه چسبیده بود که بعد از جدا کردن از جعبه دیدم مواد غذایی تماما رنگ روی کارتن رو به خودشون گرفتن. این نشون میده از کارتهای استانداردی استفاده نمیکنن که اینقدر راحت رنگ داده به غذا,SAD,1.0
حجم غذا خیلی کم بود و پیک خیلی بی ادب بودش. با اینکه آدرس و نوشته بودم و لوکیشن هم زده بودم نتونست پیدا کنه بعد از تماس هم داد و بیداد کرد و در آخر هم غذا رو گذاشت دم در و رفت.,SAD,1.0
من تخمه افتابگردان نمکی سفارش دادم. الان دیدم هر دو تا رو ابلیمویی اورده. ریختم دوووور.,SAD,1.0
بسیار خوشمزه و به موقع رسید نوتلا و توت فرنگی و موز هم بسیار خوب و کافی خامه که فرستاده شده بود زیاد هم بود مرسی از لانجین عزیز,SAD,1.0
هر چی نان مانده داشتن فرستادن برای ما,SAD,1.0
بی نظیر و بهترین,HAPPY,0.0
همه چی خوب بود فقط یکم مرغش کوچیک بود,HAPPY,0.0
مزه آرد میداد اصلا تند نبود,SAD,1.0
کیفیت غذا خیلی اومده پایین اصلا واقعا افتضاح,SAD,1.0
اکبر جوجش که ۴۴ هزارتومن قیمتش بود اصلا شبیه اکبر جوجه نبود، نه طعمش نه حد سرخ شدنش، اکبر جوجه به روغنش با طعم خاص خودش و مرغ سرخ شده با روغنش مشهور که با این غذا ترجیح میدم مرغ اب پز شده بخورم تا اینجور اکبر جوجه,SAD,1.0
یک و ساعت و ربع طول کشید غذا به دستمون برسه و اینکه غذا سرد بود,HAPPY,0.0
عالی. تازه و خوشمزه. سریع هم ارسال شد. ممنونم,HAPPY,0.0
خیلی خیلی خوشمزه! حتما درخواست سس اضافه بدین,HAPPY,0.0
خیلی بد‌بود، کاملا بی کیفیت، از هرجا دیگه میگرفتم‌ از اینجا بهتر میبود،، اگه غذای بی کیفیت و بد میخوایید حتما از اینجا غذا بگیرید,SAD,1.0
شیرینی سوئیسی جالب نبود و به نظر مونده هم میومد. اما شیرینی‌تر متوسط بود.,SAD,1.0
سلام در تحویل غذا تاخیر پیش امد، به همین دلیل غذا کاملا سرد شده بود,SAD,1.0
غذا سرد بود ولی کیفیتش خوب بود,HAPPY,0.0
چند مورد از اقلامی که اصلا به خاطر اونها اقدام به سفارش کردم رو نداشتن و پولش به اعتبار حسابم اضافه شد در حالی که ترجیح میدادم پول رو نقد بهم تحویل بدن,HAPPY,0.0
کیفیت و مزه خوب بود. اما نان همراه مرغ سوخاری یادشون رفته بود و سس مخصوصم نداشت,HAPPY,0.0
واقعابرای نحوه ارسالتون متاسفم!! از اسنپ فود بعید بود. از ۶تاتخم مرغ داخل بسته، ۳تاش براثر بسته بندی نامناسب و همه چی توهم، شکسته شده شده بود و کل سفارشات کثیف شده و به گندکشیده شده بود.,SAD,1.0
قبلا مرغ طعمدار میشد و خوشمزه بود. الان هیچ فرقی با مرغ بریان معمولی نداره,HAPPY,0.0
غذا نسبتا سرد بود و قسمتی از کباب سوخته بود,SAD,1.0
ممنون بابت ارسال مرغ له شدتون. من هیچیشو نخوردم,SAD,1.0
ممنون از پیگیری اسنپ فود و مدیریت بارن. موفق باشید,HAPPY,0.0
سفارش گرم تحویل و طعم و کیفت غذا با توجه به تخفیف بسیار مناسب بود. با تشکر,HAPPY,0.0
من تو توضیحات نوشتم اگه میشه اسپرایت خانواده بفرستید!!! شما اسپرایت کوچیک فرستادیدحتی صرف نظر از اختلاف قیمتیم که داره اینکار درست نیست,HAPPY,0.0
در یک کلام میتونم بگم خیلییییییییییییییییییییی بد موقع تحویل که درب غذا باز شده بود و غذا در حال ریختن تو کیسه پلاستیکی بود و نصف کباب زده بود بیرون به اسم برنج ایرانی پول بیشتر میگیرید که این برنج وحشتناک رو تحویل بدید؟؟؟ بوی بد برنج، پخت بد برنج که برنج چسبیده بود و معلوم نبود کته است یا آب کش گوجه‌ها که نیم پز بودن کره که اصلا نذاشته بودید مدیریت محترم، رستوران شما بعد از مدتی دچار آفت کاهش کیفیت شدید شده متاسفم برای این موضوع,SAD,1.0
غذاها دقیقا در بازه زمانی داده شده آمد. گرم بود و بسته بندیش مرتب بود و بهم نخورده بود. ممنون از اسنپ. خورشتها خوشمزه بودن و از برنج ایرانی استفاده کرده بودن. مزه کبابها رو‌تست نکردم، ولی بزرگ بودن و از ظروف بسته بندی خوبی استفاده شده بود. ممنون از رستوران صدر تهران,HAPPY,0.0
تاخیر در ارسال و سرد بودن پیتزا,SAD,1.0
نان پنیر گردو ارسال نشده,HAPPY,0.0
من باره از شما غذا گرفتم ولی امروز اصلا کیفیت نداشت انگار خورشتتون کم بوده آب جوش ریختین توش نه طمع خوبی داشت نه مزه,SAD,1.0
متاسفانه این بار بر خلاف سفارشهای گذشته از برنج هندی به جای ایرانی استفاده شده بود.,SAD,1.0
قیمت نسبت به حجم پیتزا کمی بالاست,HAPPY,0.0
خیلی دیر رسید ولی ساندویچش خوشمزه بود,HAPPY,0.0
نان‌ها، مخصوصا نان بولکی خیلی بیات بود.,SAD,1.0
ساندویچ هات داگ خیلی خوب بود. ولی من چیکن کریسپی سفارش داده بودم نه ساندویچ چیکن کریسپی، که قرار بود با سس مخصوص و سیب زمینی باشه. طعم ساندویچ کریسپی هم زیادی شور بود.,HAPPY,0.0
این بار صدم هست که پیک قبل از این که برسه میزنه رسیدم و دیگه نمیشه پیگیری کرد. هر دفعه همین داستانه,SAD,1.0
حجم غذا نسبت به قبل کم شده ولی کیفیت همچنان خوبه,HAPPY,0.0
بعد از ۱:۳۰ سفارش بدستم رسید.,SAD,1.0
با سلام. محصولات به موقع و صحیح بدستم رسید. اما قیمت روی گوجه با مبلغ پرداختی مغایرت دارد. قیمت هک شده روی بسته بندی محصول: ۱۵۹۰۰,SAD,1.0
نان کاملا خشک بود,SAD,1.0
غذا خیییلی با تاخیر رسید. مرغ سوخاری انگار در روغن مانده سرخ شده یا غذا مانده بود. خیییلی روغن ماسیده بود,SAD,1.0
سفارش بستنی من هیچ کدوم ارسال نشده بود!! واقعا مگه میشه یه سوپر انقدر بی حواس! حتی چک هم نکردن موقع ارسال جنس‌ها رو!,SAD,1.0
طعم و کیفیتش خوب بود,HAPPY,0.0
خوب بود من واقعا این سالاد‌مورد پ-ن-مه,HAPPY,0.0
با وجود تعداد کم سفارش و فاصله‌ی نسبتا کم رستوران با محل تحویل سفارش با تاخیر زیاد به دست ما رسید.,SAD,1.0
حاوی مقادیربسیاربالای جوش شیرین هست نانهای این نونوایی که کاملامضرهست برای سلامت معده وروده. اصلاوابداخرید ازاینجاروتوصیه نمیکنم گرچه نونهاش ظاهرخوب دارن,SAD,1.0
قوطی نوشابه ضربه خورده بود و به همین علت گاز نداشت,HAPPY,0.0
متاسفانه پیتزا نسبت به قبل بسیار کم حجم بود پیک بجای ۲۵ دقیقه، ۱۰ دقیقه‌ای پیتزا رو اورد خیلی از ایشون ممنونم اما پیتزا سرد بود پس این اشکال برمیگرده به رستوران از رستوران سیب بعیده، خانواده مشتری همیشگی بودند متاسفم که اینقدر از کیفیت غذای ارائه شده کاسته شده,SAD,1.0
خوب بود ولی غذا کمی سرد بود,HAPPY,0.0
سیب زمینی معلوم ازقبل مونده بوده وتازه نبوده.,SAD,1.0
من مشتری قدیمی اینجا هستم. کیفیتشون تو منطقه ۲۱ حرف اول رو میزنه,HAPPY,0.0
حجم جوجه کباب با استخوان کم بود,HAPPY,0.0
تعداد سس‌ها کاش بیشتر بود,HAPPY,0.0
کیفیتش خیلی خوب بود، به موقع هم رسید خوشبختانه,HAPPY,0.0
بسته ارسال شامل ۱۱ عدد باقلوا بود در صورتی که اعلام شده بود ۱۲ تا، ولی وزن صحیح بود و ۶۰۰ گرم درست بود. اما برای من تعداد مهم بود چون برای مهمون سفارش دادم.,SAD,1.0
نان کاملا تازه و گرم، و برش خورده، دقیقا در ساعت مورد درخواست رسید,HAPPY,0.0
ممنون خوب بود و زود رسید. فقط دسط خوردن فهمیدیم که ساندویچ‌ها یکی نیست و مال همسرم همبرگر ساده بود بدون قارچ و ژامبون. و سانوپدویچ من قارچ داشت و ژامبون که توی توضیحات نوشته اسلایس مرغ نه ژامبون. با تینکه من دوتا از یه جور ساندویچ سفارش داده بودم. ممنون,HAPPY,0.0
پیتزا خیلى کم حجم و اصلا خوب نبود,SAD,1.0
واقعا افتضاحححححححححححححححح هست یکساعت و نیم تاخیر در تحویل و در نهایت یک معذرت خواهی در خدمات خود تجدیدنظر کنید,SAD,1.0
کنجد ۱روش کم بود,HAPPY,0.0
عالی بود ممنون از اسنپ فود و سوپر مارکت مرزداران بدون هیچ کم وکاستی,HAPPY,0.0
اجیلش مونده بود خیلی کیفیت نداشت ولی بقیه‌اش خوب بود,HAPPY,0.0
از زمان تحوبل غذا به پیک تا تحویل درب منزل ۴۵ دقیقه میگذره. در حالی که مسافت رستوران تا مقصد کمتر از ۲ دقیقه است,SAD,1.0
سسی که روی سیب زمینی‌ها زده شده بود مثل همیشه نبود. همیشه سس قارچ زده و پنیر زده میشه و اینبار فقط سس پنیر بود. مقدار سیب زمینی ویژه هم خیلی کمتر از مبلغیه که بهش اختصاص داده شده.,HAPPY,0.0
خیلی طول کشید تا غذا بیاد و چندبار اعلام تاخیر کردم. غذا هم بسیار چرب بود و مرغ فقط بوی روغن میداد.,SAD,1.0
پیتزا عاااالی بود. ساندویچ هم نسبتا خوب بود.,HAPPY,0.0
کیفیت پیتزا و نون سیر نسبت به قبل به شدت افت کرده بود,SAD,1.0
بخشی از شیرینی‌های‌تر کهنه بود اینکارتون اصلا درست نیست من دیگه از شما خرید نمی‌کنم,SAD,1.0
بر عکس همیشه اصلا تازه نبود هر دو مدل شیرینی که سفارش دادم,SAD,1.0
سلام، من اولین بار بود از این کیترینگ سفارش میدادم. متاسفم بابت پولی که دادم و کباب شور بود. کامنتهارو خوندم دیدم غذاهاتون شوره ولی گفتم شاید ذائقه باشه که اشتباه کردم. قاطی داشت و اصلا خوب نبود و برنج سفت و ته دیگی زیاد داشت. بوی بدی میداد. یکطرف کوبیده رو سوزنده بودن و اونطرفشو روبه بالا گذاشته بودن که این یعنی به شعور مشتری توهین کردن. پیشنهاد نمیکنم.,SAD,1.0
بسیار بد، لوبیای نپخته، برنج آبدار، گوشت کم و نیمه پز، بدترین لوبیا پلو زندگیم رو خوردم,SAD,1.0
بسیار بسیار بسیار کند سس سیر شور سوپریم برگر تندی خوشمزه‌ای نداشت برعکس انتظار نون یونانی خمیر شده و برشتگی خوبی نداشت از این رستوران انتظار بیشتری میرفت,SAD,1.0
اصلا تند نبود در حالی که من تند سفارش داده بودم نونشم خیلی خیلی بیات و مونده بود خوشم نیومد,SAD,1.0
بستنی رو بحای الو البالو با روکش شکلات فرستاد بسته بندی شون عین همه، من هم بعد ۱ روز فهمیدم,SAD,1.0
خیلی بد و نپخته,SAD,1.0
قبلا باروژ الهیه غذا خورده بودم و راضی بودم. ولی این بار خوب نبود. کیفیت نون انقدر بد بود که تمام نون تکه تکه می‌شد و می‌ریخت.,SAD,1.0
یک ساعت و نیم تاخیر داشت متاسفانه,SAD,1.0
سالاد سزار افتضاح بود,SAD,1.0
کیفیت و کمیت غذا بد بود,SAD,1.0
برگر گوشوش خام بود و سیب زمینی خمیر بود همینشم ۵۰ دقیقه طول کشید,SAD,1.0
با توجه به قیمت حجم غذا خیلی کم بود,SAD,1.0
شدیدا اسیب دیده بود (طبق عکس اپلود شده),SAD,1.0
درخواست کردم بدون کره وروغن باشه و رژیمی ولی اصلا دقت نشده کلا چربه,SAD,1.0
با سلام کیفیت غذا عالی بود. سریع تحویل داده شد. فقط غذای کودک دخترانه سفارش داده بودیم اما هدیه داخل جعبه متاسفانه پسرانه بود. در کل خوب بود.,HAPPY,0.0
